lambda,t,N
1.046538e+00,3.259475e-01,7.088466e-01
4.187138e-01,1.733221e+00,4.969438e-01
1.740035e+00,8.636836e-01,2.241322e-01
1.251402e+00,1.543187e+00,1.629394e-01
1.571764e+00,7.158942e-02,8.657694e-01
1.597054e+00,2.568050e+00,-2.229769e-02
1.305983e+00,2.448171e+00,5.261277e-02
6.040371e-01,3.974923e-01,7.789686e-01
1.163427e+00,2.048996e-01,7.522716e-01
4.030347e-01,2.002628e+00,4.501326e-01
8.427077e-01,1.635549e+00,2.412874e-01
1.524863e+00,1.714198e+00,6.791745e-03
1.854735e+00,9.043632e-01,1.728495e-01
2.581061e-01,2.341721e+00,5.489959e-01
4.173339e-01,2.817151e+00,2.394585e-01
1.756232e+00,9.854322e-01,1.606524e-01
9.248299e-01,2.016197e+00,1.447493e-01
8.857927e-01,2.766776e+00,4.644996e-02
3.306109e-01,5.487847e-01,8.181210e-01
1.968955e+00,2.369388e+00,1.187988e-02
7.607043e-01,3.135229e-01,8.145984e-01
1.273410e+00,2.305295e+00,5.655830e-02
4.875102e-01,1.515661e+00,4.630239e-01
4.771852e-01,9.816682e-01,6.772412e-01
8.089435e-01,2.988345e+00,9.596904e-02
1.615513e+00,1.697690e+00,1.161633e-02
6.486897e-01,2.566070e+00,2.586102e-01
3.142510e-01,2.149157e+00,5.091624e-01
5.735769e-01,4.758639e-01,7.802103e-01
7.871519e-01,1.463268e+00,3.132977e-01
6.098983e-01,2.759863e+00,2.109098e-01
1.175391e+00,1.998110e+00,7.920094e-02
3.347333e-01,2.856355e+00,3.517700e-01
7.125053e-01,1.635567e-01,8.862073e-01
5.374951e-01,1.706205e+00,4.166505e-01
4.770990e-01,1.866264e+00,4.008076e-01
1.306443e+00,1.442057e+00,1.812830e-01
8.782267e-01,3.934351e-01,6.540460e-01
2.160597e-01,9.517617e-01,7.734660e-01
1.145338e-01,9.418073e-01,8.551157e-01
1.021101e+00,3.221105e-01,7.328690e-01
1.830018e+00,2.015101e+00,2.577948e-02
1.699470e+00,1.395298e+00,1.045708e-01
5.109049e-01,5.900824e-01,7.443717e-01
1.352752e+00,1.204899e+00,1.954798e-01
2.256390e-01,1.325312e+00,7.470248e-01
1.899789e+00,1.701431e+00,2.302443e-02
1.606960e+00,6.564851e-01,3.160903e-01
3.513768e-01,6.810325e-02,9.821631e-01
1.932444e+00,2.027309e+00,-8.768705e-03
1.658467e+00,3.004435e-01,6.090248e-01
1.769887e+00,1.443522e+00,7.344739e-02
4.377531e-01,4.498253e-01,8.384037e-01
3.964482e-01,1.284738e+00,5.615916e-01
2.732542e-01,1.792757e+00,6.123612e-01
1.918615e+00,1.240229e+00,6.346493e-02
1.949534e+00,1.558108e-01,7.135497e-01
1.356031e+00,2.183970e+00,7.688171e-02
1.991774e-01,2.331637e+00,6.651951e-01
3.628129e-01,9.457649e-01,7.017440e-01
1.264218e+00,2.174147e-01,7.030528e-01
1.850253e+00,5.818136e-01,3.211393e-01
1.461443e+00,2.623123e+00,5.173051e-02
1.058708e+00,1.822876e+00,1.507709e-01
1.684168e+00,2.693533e+00,-3.155677e-03
5.026002e-01,2.750233e+00,2.192027e-01
1.609131e+00,2.993191e+00,2.212866e-02
6.162386e-01,2.163826e-02,9.854916e-01
3.220456e-01,1.126019e+00,6.819686e-01
3.303665e-01,4.196961e-01,8.560221e-01
1.855428e+00,3.966888e-01,4.886030e-01
6.815030e-01,1.019363e+00,5.363048e-01
1.508914e+00,2.631697e+00,2.572521e-02
1.885411e+00,1.768345e+00,1.683209e-02
1.298222e+00,5.958524e-01,5.034479e-01
1.400122e-01,2.288061e+00,6.604890e-01
1.301113e+00,2.575169e+00,2.896127e-02
4.033793e-01,7.713057e-01,7.190234e-01
1.944484e+00,1.548893e+00,3.601616e-02
5.811277e-01,2.255132e+00,2.706587e-01
5.678799e-01,2.013155e+00,2.888501e-01
1.170145e+00,2.919967e+00,4.742634e-02
5.956367e-01,7.240649e-01,6.772793e-01
1.792838e+00,6.034288e-01,3.721269e-01
1.261737e-01,1.147668e+00,9.213239e-01
3.356828e-01,2.553434e+00,4.470197e-01
5.977074e-01,2.879553e+00,1.708502e-01
4.121386e-01,2.237577e+00,3.754189e-01
1.967580e+00,6.416848e-02,8.513078e-01
1.346914e+00,1.826576e+00,8.266942e-02
2.751675e-01,2.548095e+00,5.311027e-01
1.272278e+00,3.719271e-02,9.373132e-01
8.284306e-01,4.681892e-01,6.186746e-01
2.530496e-01,1.939430e-01,9.625991e-01
1.609781e+00,2.661747e+00,-3.858001e-02
1.914490e-01,4.208319e-01,9.152090e-01
1.835878e+00,1.098514e+00,1.047386e-01
4.867143e-01,8.822109e-01,6.426347e-01
8.048014e-01,2.449533e+00,1.516245e-01
1.320140e+00,2.421521e+00,2.542012e-02
6.057349e-01,1.722642e+00,3.933399e-01
3.119628e-01,8.290865e-01,7.854400e-01
7.866494e-01,2.069422e+00,2.522418e-01
2.722749e-01,2.790390e+00,4.640868e-01
3.830373e-01,1.890864e+00,5.172504e-01
7.316301e-01,1.954302e+00,2.447951e-01
1.617391e+00,1.675620e+00,5.762494e-02
1.706559e+00,1.918912e+00,1.120857e-02
1.091801e+00,2.806409e+00,9.017240e-02
1.541634e+00,2.452932e+00,1.100809e-02
4.034592e-01,1.381189e+00,5.557505e-01
1.613602e+00,1.592222e+00,8.555509e-02
1.072824e-01,2.673269e+00,7.406368e-01
1.487916e+00,1.949738e+00,7.820324e-02
7.549983e-01,2.673378e-01,8.314772e-01
1.866035e+00,2.208390e+00,5.276396e-02
1.582065e+00,1.420088e+00,8.950968e-02
1.584871e-01,2.105932e+00,6.853438e-01
1.555119e+00,1.871126e-01,7.318102e-01
1.753711e+00,9.910915e-01,1.534184e-01
9.790565e-01,4.345997e-01,6.598456e-01
1.968318e+00,2.276061e+00,3.730695e-02
9.630055e-01,1.025051e+00,3.836827e-01
1.614525e+00,1.043861e+00,2.117093e-01
1.189369e-01,2.587625e+00,7.114977e-01
3.027781e-01,2.499780e+00,4.810110e-01
1.690845e+00,1.933482e+00,-2.085878e-03
2.192379e-01,2.051055e+00,6.194487e-01
9.674283e-01,2.776018e+00,6.954348e-02
1.035476e+00,8.903036e-01,3.876969e-01
5.940975e-01,1.027991e+00,5.271859e-01
4.807919e-01,1.688394e+00,4.533645e-01
8.925843e-01,1.293440e+00,2.549388e-01
1.568104e+00,2.442852e+00,-1.066673e-02
9.364516e-01,2.137727e-01,8.351872e-01
5.014737e-01,1.082128e+00,6.037391e-01
1.041618e+00,1.668206e+00,1.648865e-01
1.559882e-01,6.482374e-01,9.184450e-01
1.288031e+00,1.590339e+00,1.242768e-01
1.974394e+00,2.344743e+00,4.600254e-02
8.860129e-01,2.455944e+00,1.040557e-01
3.222145e-01,1.737251e+00,5.321801e-01
2.514943e-01,1.084751e+00,7.964446e-01
1.532393e-01,2.735710e+00,6.190306e-01
3.169194e-01,2.650005e+00,4.035748e-01
1.696329e+00,2.996973e+00,5.601418e-03
5.720805e-01,4.312913e-01,7.643898e-01
1.106813e+00,3.777634e-01,6.877478e-01
3.961178e-01,6.420033e-01,7.879400e-01
7.816427e-01,3.543334e-01,7.929642e-01
5.482113e-01,2.119845e+00,2.968368e-01
8.389242e-01,2.838441e-01,8.241686e-01
5.218353e-01,2.067799e+00,3.412956e-01
8.590744e-01,2.434580e+00,1.286800e-01
6.253364e-01,1.143609e+00,4.734808e-01
2.674228e-01,2.873990e+00,4.700897e-01
5.334419e-01,1.925797e+00,3.466262e-01
7.298499e-01,1.958860e+00,3.050986e-01
1.656994e+00,1.024759e+00,2.231131e-01
1.352018e+00,5.661027e-01,4.452190e-01
5.967458e-01,1.883265e-01,9.324196e-01
5.596677e-01,2.819245e-01,8.384384e-01
5.827229e-01,1.330832e+00,4.603742e-01
5.144554e-01,1.513568e+00,4.226993e-01
1.914341e+00,1.567080e+00,6.784065e-02
4.946506e-01,8.635696e-01,6.543113e-01
8.399383e-01,1.857495e+00,2.216103e-01
1.365953e+00,2.150117e+00,6.207359e-02
3.100815e-01,2.213839e+00,4.991113e-01
1.080269e+00,2.804010e+00,7.034231e-02
1.615229e+00,9.772895e-01,2.002232e-01
1.740169e+00,2.939292e+00,1.494411e-04
7.352971e-01,1.255358e+00,4.014009e-01
6.152666e-01,2.701545e+00,1.741975e-01
6.108683e-01,1.797381e+00,3.719911e-01
1.123025e+00,4.813919e-01,5.583089e-01
2.628578e-01,6.269697e-01,8.509399e-01
1.466054e+00,2.344958e-01,6.922416e-01
1.587736e+00,2.509520e+00,6.974464e-02
1.620312e+00,6.994279e-01,3.271506e-01
1.168229e+00,1.941193e+00,8.776311e-02
1.270904e+00,2.275073e+00,3.775318e-02
1.324870e+00,1.940837e+00,9.478767e-02
2.577831e-01,2.755183e+00,5.116063e-01
1.347950e+00,2.593238e+00,4.079046e-02
4.193213e-01,2.818769e+00,2.864455e-01
1.051655e+00,4.214515e-01,6.386173e-01
1.761887e+00,2.887725e+00,-5.616312e-03
1.598006e-01,1.196217e+00,8.393795e-01
3.295982e-01,1.715274e+00,5.511272e-01
1.998934e+00,2.349941e+00,6.473883e-03
1.421266e+00,2.450328e+00,4.422417e-02
1.058836e+00,2.739136e+00,9.987245e-02
1.469383e+00,7.134059e-01,3.750624e-01
1.502519e+00,7.396332e-01,3.227625e-01
1.333465e+00,2.652040e+00,1.735879e-02
7.909788e-01,1.061265e+00,4.394283e-01
3.956780e-01,1.030258e+00,7.072197e-01
1.140284e+00,1.984452e+00,1.554281e-01
1.556571e+00,9.153851e-01,2.058646e-01
3.888683e-01,1.614881e+00,5.671845e-01
1.920799e+00,1.526978e+00,6.354629e-02
2.005873e-01,8.717771e-02,9.600413e-01
9.423467e-01,3.350402e-01,7.605542e-01
1.006633e+00,1.759501e+00,1.538652e-01
1.917225e+00,1.171437e+00,1.240666e-01
1.289841e+00,2.165597e+00,8.214141e-02
7.067709e-01,7.937296e-01,6.152296e-01
1.921020e+00,2.976278e+00,-2.124318e-03
9.570557e-01,4.224111e-01,6.892053e-01
5.840461e-01,2.146198e+00,2.853928e-01
1.136954e+00,1.217287e-01,9.234845e-01
3.163016e-01,1.836992e+00,5.741202e-01
1.104155e+00,2.333669e+00,7.309109e-02
1.435441e+00,2.365289e+00,2.970405e-02
2.323564e-01,5.319584e-01,8.741860e-01
3.393041e-01,2.526004e+00,3.651115e-01
5.162631e-01,2.900354e-01,8.649428e-01
1.146013e+00,1.503223e+00,1.112914e-01
1.294913e+00,2.389926e+00,6.718821e-02
1.919223e+00,3.738141e-01,5.028000e-01
2.605854e-01,2.185585e+00,5.487149e-01
1.085712e-01,2.350109e+00,7.524379e-01
1.730365e+00,1.281378e+00,1.244856e-01
1.594397e+00,2.175500e+00,3.428848e-02
5.122918e-01,2.523044e+00,2.601704e-01
4.494116e-01,2.704725e+00,3.016123e-01
7.154637e-01,9.060865e-01,5.007776e-01
1.499163e+00,1.673063e+00,1.275263e-01
1.210160e+00,8.549639e-01,3.104542e-01
5.743947e-01,5.355946e-01,7.074852e-01
6.041834e-01,2.745625e+00,1.862312e-01
2.973819e-01,4.668842e-01,9.176575e-01
1.416548e-01,7.966984e-01,9.376522e-01
1.810020e+00,2.816933e+00,-1.379863e-02
1.612796e+00,2.626776e+00,3.777014e-02
1.721252e+00,2.300643e+00,-1.091644e-02
1.972462e+00,9.330452e-01,1.423001e-01
1.425849e+00,2.432974e+00,4.792877e-02
3.839624e-01,1.867943e+00,5.780996e-01
9.741674e-01,2.407221e+00,8.524409e-02
3.920720e-01,2.240660e+00,3.917193e-01
8.253297e-01,2.146751e-02,9.522948e-01
1.522692e+00,5.429387e-01,3.917813e-01
1.918773e-01,3.644140e-01,9.304571e-01
5.607154e-01,2.513620e+00,2.302080e-01
4.478303e-01,2.791492e+00,2.687867e-01
3.925472e-01,1.802709e+00,5.137038e-01
7.765636e-01,6.076462e-01,6.449343e-01
5.713853e-01,5.598722e-01,7.338642e-01
1.410563e+00,9.429357e-01,3.355830e-01
1.723239e+00,2.293415e+00,3.102078e-02
1.184189e-01,2.105414e+00,7.617424e-01
1.919771e+00,1.850212e+00,1.487973e-02
7.746936e-01,3.970224e-01,6.730816e-01
9.954104e-01,2.555556e+00,7.668055e-02
1.381189e+00,1.436271e+00,1.088004e-01
1.449173e+00,1.330548e+00,1.824637e-01
1.154019e-01,4.096673e-01,9.247845e-01
1.448040e+00,2.259630e+00,5.594708e-02
1.100679e+00,1.340062e+00,2.200040e-01
1.721182e+00,2.972298e+00,1.934607e-03
1.543605e+00,2.433709e+00,1.093328e-02
1.918005e+00,2.000371e+00,2.033825e-02
5.488378e-01,8.472307e-01,6.679264e-01
1.785544e+00,2.431799e+00,-3.043799e-02
8.442292e-01,8.721181e-01,4.720057e-01
1.386779e-01,1.837723e+00,7.775725e-01
5.942201e-01,6.450210e-01,6.635128e-01
6.837214e-01,2.695656e+00,1.398782e-01
6.036223e-01,1.601534e+00,3.565212e-01
1.621095e+00,2.209812e+00,2.721091e-02
1.534751e+00,8.548142e-01,2.618399e-01
1.302957e-01,2.530966e+00,7.180831e-01
9.824771e-01,1.256545e+00,2.524649e-01
1.099002e+00,1.148824e+00,3.131583e-01
1.929561e+00,2.571025e+00,3.861939e-02
1.142774e+00,1.573588e+00,1.586031e-01
3.499875e-01,1.740493e+00,5.463723e-01
1.557658e+00,2.046523e-01,7.219749e-01
6.565752e-01,2.638938e+00,2.120213e-01
1.480639e+00,2.092072e+00,2.426171e-02
1.581455e+00,1.511233e+00,9.421979e-02
1.741420e+00,2.033713e+00,-1.120884e-02
8.667420e-01,1.504797e+00,2.790754e-01
1.996179e-01,1.543570e+00,7.146925e-01
1.883291e-01,4.767593e-01,9.028660e-01
5.989018e-01,7.006887e-01,6.712653e-01
1.949659e-01,5.065121e-01,8.695938e-01
6.287542e-01,1.946557e-01,8.845555e-01
9.027168e-01,2.426291e+00,1.157930e-01
1.839767e+00,3.039372e-01,5.633386e-01
1.061165e+00,3.106362e-01,6.919115e-01
2.179945e-01,1.047256e+00,8.941444e-01
1.690701e+00,2.392590e-01,6.458148e-01
1.748583e+00,9.557155e-02,8.841688e-01
9.848854e-01,1.156424e+00,2.715315e-01
5.217127e-01,7.380491e-01,7.129985e-01
9.366305e-01,2.411732e+00,1.239867e-01
8.200887e-01,1.323475e+00,3.257920e-01
4.660489e-01,1.660736e+00,4.935013e-01
1.315112e+00,9.399443e-02,9.217583e-01
1.567965e+00,2.127638e+00,3.027946e-02
1.715626e+00,2.838544e-01,6.628093e-01
5.235657e-01,1.437606e+00,4.452154e-01
1.367147e+00,1.550418e+00,1.694728e-01
4.475644e-01,1.578397e+00,5.037006e-01
1.068838e+00,1.246697e+00,2.885503e-01
5.400511e-01,3.617443e-01,7.776641e-01
1.313321e+00,2.097077e+00,7.146889e-02
1.989880e+00,2.887996e+00,2.740230e-02
1.666063e+00,2.633213e+00,3.097425e-02
6.807992e-01,3.118419e-01,8.639512e-01
1.863047e+00,2.920172e+00,1.033390e-02
8.478935e-01,1.868123e+00,1.567397e-01
1.227290e+00,2.515289e+00,8.632425e-02
1.509896e+00,2.689169e+00,-7.480529e-03
3.818425e-01,2.218304e-02,1.035732e+00
1.145235e-01,2.505536e+00,7.499833e-01
1.087601e+00,1.146854e+00,3.413096e-01
1.771894e+00,3.706365e-01,4.615370e-01
1.054896e+00,2.037080e+00,1.697495e-01
6.501367e-01,2.351026e+00,2.050488e-01
3.649607e-01,2.963978e+00,3.405174e-01
6.485177e-01,1.237776e+00,5.287901e-01
1.408354e+00,1.077037e+00,2.434704e-01
1.405951e+00,5.143107e-01,4.686070e-01
1.859883e+00,8.213776e-01,2.069521e-01
1.079965e+00,2.412143e+00,1.123243e-01
5.596667e-01,1.983331e+00,3.541231e-01
1.732825e-01,9.271090e-01,8.273414e-01
1.795897e+00,2.479251e+00,-1.508064e-03
1.296151e+00,8.146580e-01,3.555815e-01
6.746050e-01,1.556063e+00,3.817392e-01
1.363353e+00,1.878469e+00,8.168389e-02
1.077528e+00,2.991187e+00,6.597424e-02
5.564025e-01,8.426492e-01,5.652281e-01
7.433795e-01,1.780086e+00,2.573334e-01
5.855473e-01,1.620097e+00,3.442865e-01
1.719497e+00,2.525106e+00,3.507937e-02
1.248017e+00,2.939101e+00,3.222376e-02
1.308348e+00,9.321523e-01,3.160152e-01
1.158028e+00,3.667566e-01,6.862182e-01
1.784321e+00,8.486641e-01,1.614431e-01
3.786598e-01,2.551784e+00,4.226725e-01
9.215919e-01,2.759401e+00,5.842002e-02
1.317454e+00,7.751798e-01,3.613563e-01
1.295262e+00,2.078795e+00,3.468422e-02
1.709502e+00,2.708414e+00,-1.962253e-03
6.937643e-01,2.269230e-01,8.271511e-01
2.873123e-01,2.889647e+00,4.522783e-01
1.978442e+00,1.947541e+00,-1.847454e-03
1.680738e+00,1.311618e+00,1.305625e-01
1.437661e+00,5.892135e-01,4.477329e-01
1.453560e+00,2.957900e+00,-1.895869e-03
1.056878e+00,1.522787e+00,2.387294e-01
1.366502e+00,2.228827e+00,2.511677e-02
1.266779e+00,2.230796e+00,6.731932e-02
1.452714e+00,1.212662e+00,1.630534e-01
2.940277e-01,4.933212e-01,8.787240e-01
6.456313e-01,1.569782e+00,4.122904e-01
1.470724e+00,2.250709e+00,4.424953e-02
6.521863e-01,2.120607e+00,2.784651e-01
1.984131e+00,1.610561e+00,5.785546e-02
1.780174e+00,1.533817e-01,7.606473e-01
1.831148e+00,1.580354e+00,1.021644e-01
1.568962e+00,1.051417e+00,2.084979e-01
1.157913e+00,7.990865e-01,4.108945e-01
5.198872e-01,6.339086e-01,7.330979e-01
1.612868e+00,2.786456e+00,3.023426e-02
1.080411e+00,2.850941e+00,5.964902e-02
5.841489e-01,3.469335e-01,8.094446e-01
5.687754e-01,2.956417e+00,1.901097e-01
1.047037e+00,2.074485e+00,4.787107e-02
1.074809e+00,1.725737e+00,1.704775e-01
1.709875e+00,1.214067e+00,1.240329e-01
5.051849e-01,2.876007e+00,2.617903e-01
1.110503e+00,2.738830e+00,-4.244525e-03
7.583790e-01,2.916287e+00,1.421340e-01
1.259796e+00,1.229152e+00,2.299945e-01
6.807643e-01,2.743236e+00,1.592923e-01
1.809324e+00,1.488340e+00,7.929383e-02
1.590368e-01,1.774590e+00,7.689993e-01
1.976797e+00,1.925168e+00,4.329570e-02
1.099950e+00,1.436485e+00,2.175140e-01
1.607697e+00,1.933234e+00,3.954822e-02
4.520864e-01,9.535773e-01,6.691557e-01
1.993713e+00,7.044477e-01,1.828211e-01
7.422599e-01,2.147713e+00,1.872018e-01
1.428008e+00,2.736741e+00,5.431400e-02
1.923807e+00,1.378648e+00,7.896462e-02
4.757636e-01,9.079758e-02,9.381443e-01
1.898538e+00,1.231979e+00,5.140444e-02
1.853208e+00,2.797085e+00,3.204852e-02
7.221581e-01,3.068405e-01,8.137359e-01
1.702151e+00,7.985521e-01,2.548537e-01
6.924551e-01,7.530147e-01,6.178695e-01
1.151911e-01,1.110986e+00,9.319671e-01
1.507034e+00,1.989943e+00,2.696313e-02
1.117632e+00,7.932443e-01,4.123001e-01
6.698241e-01,2.967299e+00,1.277026e-01
1.719811e+00,2.345693e-01,6.732522e-01
2.312424e-01,2.233593e+00,5.758868e-01
2.215714e-01,2.197650e+00,5.995665e-01
3.351926e-01,2.284866e+00,4.285406e-01
6.595992e-01,2.437212e-01,8.195108e-01
1.838986e+00,5.149958e-01,4.357942e-01
6.371525e-01,1.114402e+00,4.601255e-01
1.950615e-01,2.870310e-01,8.953057e-01
3.978610e-01,7.046781e-01,7.712135e-01
1.883717e+00,5.171487e-01,4.065274e-01
2.092109e-01,1.556236e+00,7.603658e-01
1.860285e+00,2.605956e+00,-2.928978e-02
6.193791e-01,8.550767e-01,5.892523e-01
1.368017e+00,1.767115e+00,7.531828e-02
6.710808e-01,1.489981e+00,3.148423e-01
1.064866e+00,2.220065e+00,5.561073e-02
1.015310e+00,3.003254e-01,6.917002e-01
5.676790e-01,1.274689e+00,4.629493e-01
8.208894e-01,1.638755e+00,2.389047e-01
3.602818e-01,1.464754e+00,6.112769e-01
8.725947e-01,6.794964e-01,5.610762e-01
1.168175e+00,1.510404e-01,8.600922e-01
1.005124e+00,8.507884e-01,4.400363e-01
1.494885e+00,1.187931e+00,1.648520e-01
1.792747e+00,2.490093e-01,6.089674e-01
3.669742e-01,1.925566e+00,4.846263e-01
1.150909e+00,1.546090e+00,1.982590e-01
5.382566e-01,2.009647e+00,3.223080e-01
3.125650e-01,2.790789e+00,4.450080e-01
2.016860e-01,2.660015e+00,6.214624e-01
1.254103e+00,7.482314e-01,4.425731e-01
1.809107e+00,2.077587e+00,3.021418e-02
9.555781e-01,2.845492e+00,7.855827e-02
1.914590e+00,2.693245e+00,-7.389116e-03
1.830813e+00,2.725067e+00,1.157669e-03
1.664047e+00,1.009433e+00,2.287796e-01
5.832360e-01,8.051792e-01,6.121877e-01
1.824958e+00,2.928519e+00,-4.145523e-03
1.268700e+00,2.398811e-02,9.967983e-01
1.272097e+00,2.240375e+00,3.102910e-02
8.267651e-01,9.936025e-01,4.437877e-01
1.805965e-01,1.455639e-01,1.034897e+00
1.183016e+00,1.275964e+00,2.255949e-01
1.191591e+00,1.676142e+00,1.869346e-01
9.294790e-01,7.249508e-01,4.854200e-01
2.467512e-01,1.884040e-01,9.772769e-01
1.383543e+00,2.104032e+00,4.045521e-02
1.237074e+00,2.950603e+00,4.928150e-02
1.315127e+00,2.704572e+00,-4.906681e-02
2.925319e-01,1.749351e+00,6.209426e-01
1.183859e+00,4.325429e-01,5.867287e-01
1.490179e+00,2.703496e+00,4.431563e-02
1.835592e+00,2.723593e+00,-1.698655e-03
2.966272e-01,2.939562e+00,4.862707e-01
8.438631e-01,1.979902e+00,1.565731e-01
9.666217e-01,1.730644e+00,1.540574e-01
1.739454e+00,1.127848e+00,1.241222e-01
8.569528e-01,2.088547e+00,1.276140e-01
3.262831e-01,2.193630e+00,5.152679e-01
1.980974e+00,1.456491e+00,2.233405e-02
1.120328e+00,1.332713e+00,2.215075e-01
1.479785e+00,2.048980e+00,7.523117e-02
1.969144e+00,1.759748e+00,7.583646e-02
4.373912e-01,1.772603e+00,4.747561e-01
1.801345e+00,1.447117e+00,7.214595e-02
1.882536e+00,6.326597e-01,2.840801e-01
1.696454e+00,1.575238e+00,9.704399e-02
1.124971e+00,1.334464e+00,1.932492e-01
1.772933e+00,2.190690e+00,-5.248312e-03
1.207002e+00,7.546791e-01,3.748894e-01
1.101322e+00,2.763456e+00,4.872783e-02
1.350819e+00,2.950575e+00,-8.811051e-03
1.904475e+00,2.451909e+00,4.840127e-02
1.649594e+00,5.240448e-01,4.177081e-01
6.063086e-01,8.188483e-01,6.563560e-01
9.501841e-01,5.282529e-01,6.412642e-01
1.013389e+00,2.342808e+00,5.334424e-02
6.936774e-01,2.051998e+00,2.856745e-01
1.788492e+00,1.983271e-02,9.729797e-01
1.967503e+00,2.021891e+00,2.567294e-02
6.481186e-01,5.499375e-01,6.887802e-01
1.479627e+00,7.866295e-01,2.876328e-01
1.598139e+00,1.837902e+00,1.523240e-02
1.814764e+00,2.726338e+00,2.095191e-02
8.578963e-01,2.306868e+00,1.454772e-01
1.925132e+00,1.178447e+00,1.024550e-01
1.272588e+00,1.287636e+00,2.378078e-01
1.151678e+00,1.158751e+00,2.379877e-01
1.285988e+00,2.223758e+00,5.622404e-02
1.937463e+00,2.299274e+00,2.031249e-02
1.293529e+00,2.959118e+00,3.051338e-02
2.822420e-01,2.292294e+00,5.663659e-01
3.537817e-01,2.881867e+00,3.543157e-01
7.459086e-01,1.947579e+00,2.695466e-01
6.578272e-01,2.877688e+00,1.530044e-01
8.141847e-01,1.426506e+00,3.401464e-01
7.583446e-01,1.860213e+00,2.479141e-01
5.624404e-01,9.120270e-01,6.276972e-01
1.185983e+00,2.884766e+00,2.784504e-02
4.184245e-01,2.423444e+00,3.359220e-01
1.177282e+00,5.108624e-01,5.136242e-01
5.581735e-01,5.034450e-01,7.115302e-01
1.193400e+00,1.628988e+00,1.377365e-01
8.281988e-01,5.656849e-01,6.221906e-01
7.880218e-01,1.044414e+00,4.060704e-01
1.414064e+00,2.861814e+00,9.979995e-03
4.628698e-01,1.260003e+00,5.278578e-01
1.457417e+00,2.140231e+00,4.467889e-02
1.138793e+00,2.209384e+00,5.232157e-02
6.643032e-01,2.946846e+00,1.543096e-01
1.217496e+00,2.394691e+00,6.975631e-02
1.024210e+00,2.235026e+00,9.428897e-02
1.238462e+00,9.134980e-01,3.022936e-01
1.490440e+00,2.416134e+00,7.289397e-02
2.158174e-01,2.637366e+00,5.559748e-01
8.841783e-01,2.737014e+00,8.094365e-02
6.111957e-01,1.124802e+00,4.815967e-01
1.675509e+00,7.704405e-01,2.725233e-01
9.459156e-01,1.164099e-01,8.584355e-01
1.175503e+00,4.170694e-01,5.753244e-01
1.357624e+00,1.233557e+00,1.939851e-01
1.809321e+00,2.678617e+00,-2.265041e-02
1.497121e+00,7.422871e-01,3.553535e-01
5.626718e-01,1.867520e+00,3.559072e-01
1.664818e+00,2.277046e+00,1.227961e-02
5.491309e-01,2.907380e+00,2.220839e-01
1.481589e+00,1.176915e+00,1.609177e-01
7.575790e-01,5.982854e-01,6.057757e-01
1.299395e+00,7.614209e-01,3.079804e-01
5.020660e-01,2.188631e+00,3.936215e-01
1.853919e+00,4.583002e-01,4.151273e-01
9.591616e-01,1.845735e+00,1.690872e-01
1.003997e+00,1.067410e+00,2.704559e-01
1.634434e-01,1.752855e+00,7.505006e-01
1.419356e+00,1.549665e+00,8.510612e-02
1.583894e+00,2.807646e+00,-9.510349e-03
6.835534e-01,3.768630e-01,7.224775e-01
1.572866e+00,3.776724e-02,9.377331e-01
1.581708e-01,1.096567e+00,8.051354e-01
9.426153e-01,3.718376e-01,7.248025e-01
8.828039e-01,3.182365e-01,6.943389e-01
1.407272e+00,2.236099e+00,-1.723703e-04
9.404659e-01,2.890678e+00,7.843536e-02
8.845124e-01,2.035201e+00,1.376833e-01
1.016717e+00,1.929296e+00,1.509797e-01
1.111660e+00,8.127006e-01,4.065531e-01
1.265838e+00,1.511515e+00,1.128629e-01
3.347925e-01,1.037454e+00,6.663877e-01
1.045784e+00,1.792211e+00,1.198249e-01
1.970957e+00,1.143172e+00,8.313277e-02
1.356395e+00,2.823291e+00,3.406505e-02
6.741644e-01,5.675506e-01,6.431530e-01
7.355733e-01,2.015526e+00,2.302150e-01
1.693013e+00,5.024222e-01,4.417458e-01
1.326303e-01,1.357163e+00,8.102670e-01
1.431770e+00,4.437214e-01,5.269419e-01
1.645543e-01,1.955631e+00,6.836340e-01
1.342851e+00,6.262188e-01,4.053559e-01
5.509648e-01,3.802476e-01,7.085397e-01
2.516183e-01,1.149635e+00,7.601761e-01
9.752631e-01,1.261991e+00,3.124086e-01
8.790256e-01,1.334972e+00,3.130770e-01
1.040209e+00,1.952380e+00,1.006207e-01
1.656782e+00,2.096439e+00,5.718078e-02
1.949183e+00,2.356726e+00,-2.037787e-03
9.634635e-01,5.591680e-01,5.968594e-01
4.293191e-01,1.969240e+00,4.519569e-01
7.531155e-01,2.845725e+00,1.272220e-01
1.800953e+00,5.961839e-01,3.362982e-01
1.418698e+00,1.624675e+00,1.494592e-01
1.330656e+00,1.670681e+00,1.094602e-01
